id,title,authors,published_date,query,collected_at
1916,Project Hail Mary,"[""Andy Weir""]",2022-10-04,nyt bestseller,2025-07-08T10:17:01.728431
1917,American Crisis,"[""Andrew Cuomo""]",2020-10-13,nyt bestseller,2025-07-08T10:17:01.728431
1918,The Club,"[""Ellery Lloyd""]",2022-03-01,nyt bestseller,2025-07-08T10:17:01.728431
1919,For the Wolf,"[""Hannah Whitten""]",2021-06-01,nyt bestseller,2025-07-08T10:17:01.728431
1920,Good Enough,"[""Kate Bowler"", ""Jessica Richie""]",2022-02-17,nyt bestseller,2025-07-08T10:17:01.728431
1921,The Love of My Life,"[""Rosie Walsh""]",2023,nyt bestseller,2025-07-08T10:17:01.728431
1922,Writing Bestsellers,"[""Kim Wilkins"", ""Lisa Bennett""]",2021-10-21,nyt bestseller,2025-07-08T10:17:01.728431
1923,Bestseller Book Launch Plan,"[""Dale L. Roberts""]",2025-03-01,nyt bestseller,2025-07-08T10:17:01.728431
1924,Chasing Homer,"[""L\u00e1szl\u00f3 Krasznahorkai""]",2021-11-02,new release fiction,2025-07-08T16:17:03.338646
1925,How High?--That High,"[""Diane Williams""]",2021-10-12,new release fiction,2025-07-08T16:17:03.338646
1926,Vagabonds!,"[""Eloghosa Osunde""]",2023-02-28,new release fiction,2025-07-08T16:17:03.338646
1927,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,new release fiction,2025-07-08T16:17:03.338646
1928,My Annihilation,"[""Fuminori Nakamura""]",2022-01-11,new release fiction,2025-07-08T16:17:03.338646
1929,Glory,"[""NoViolet Bulawayo""]",2022-03-08,new release fiction,2025-07-08T16:17:03.338646
1930,The Survivors,"[""Alex Schulman""]",2021-10-05,new release fiction,2025-07-08T16:17:03.338646
1931,Medusa's Ankles,"[""A. S. Byatt""]",2021-11-23,new release fiction,2025-07-08T16:17:03.338646
1932,Fiona and Jane,"[""Jean Chen Ho""]",2023-01-03,new release fiction,2025-07-08T16:17:03.338646
1933,A Novel Obsession,"[""Caitlin Barasch""]",2022-03-15,new release fiction,2025-07-08T16:17:03.338646
1934,Five Tuesdays in Winter,"[""Lily King""]",2021-11-02,new release fiction,2025-07-08T16:17:03.338646
1935,Booth,"[""Karen Joy Fowler""]",2023-02-07,new release fiction,2025-07-08T16:17:03.338646
1936,Phantom Game,"[""Christine Feehan""]",2022-03-01,new release fiction,2025-07-08T16:17:03.338646
1937,Devil House,"[""John Darnielle""]",2022-01-25,new release fiction,2025-07-08T16:17:03.338646
1938,"When I'm Gone, Look for Me in the East","[""Quan Barry""]",2022-02-22,new release fiction,2025-07-08T16:17:03.338646
1939,Checkout 19,"[""Claire-Louise Bennett""]",2022-03-01,new release fiction,2025-07-08T16:17:03.338646
1940,Other People's Clothes,"[""Calla Henkel""]",2022-02-01,new release fiction,2025-07-08T16:17:03.338646
1941,Project Hail Mary,"[""Andy Weir""]",2022-10-04,new release fiction,2025-07-08T16:17:03.338646
1942,The High House,"[""Jessie Greengrass""]",2022-01-04,new release fiction,2025-07-08T16:17:03.338646
1943,Vladimir,"[""Julia May Jonas""]",2022-02-01,new release fiction,2025-07-08T16:17:03.338646
1944,The Leaving,"[""Jumi Bello""]",2022,new release fiction,2025-07-08T16:17:03.338646
1945,House of Hollow,"[""Krystal Sutherland""]",2022-03-01,new release fiction,2025-07-08T16:17:03.338646
1946,The Club,"[""Ellery Lloyd""]",2022-03-01,new release fiction,2025-07-08T16:17:03.338646
1947,I Love You But I've Chosen Darkness,"[""Claire Vaye Watkins""]",2021-10-05,new release fiction,2025-07-08T16:17:03.338646
1948,Strangers I Know,"[""Claudia Durastanti""]",2022-02-01,new release fiction,2025-07-08T16:17:03.338646
1949,How Do I Feel?,"[""Rebekah Lipp"", ""Craig Phillips"", ""Nicola McCloy""]",2021,new release fiction,2025-07-08T16:17:03.338646
1950,Treading on Ashes,"[""Steve Heuzinkveld""]",2021-09-16,new release fiction,2025-07-08T16:17:03.338646
1951,Woman on Fire,"[""Lisa Barr""]",2022-03-25,new release fiction,2025-07-08T16:17:03.338646
1952,Reptile Memoirs,"[""Silje Ulstein""]",2022-03-17,new release fiction,2025-07-08T16:17:03.338646
1953,The Art of Alice and Martin Provensen,"[""Alice Provensen"", ""Martin Provensen""]",2022-03-29,new release fiction,2025-07-08T16:17:03.338646
1954,The Love of My Life,"[""Rosie Walsh""]",2023,new release fiction,2025-07-08T16:17:03.338646
1955,7 FIGURE FICTION,"[""T. Taylor""]",2021-09-04,new release fiction,2025-07-08T16:17:03.338646
1956,Hyde,"[""Craig Russell""]",2024-09-17,award winning books,2025-07-08T22:17:04.841178
1957,Begin Again,"[""Eddie S. Glaude Jr.""]",2020-06-30,award winning books,2025-07-08T22:17:04.841178
1958,The Companion,"[""Katie Alender""]",2021-08-24,award winning books,2025-07-08T22:17:04.841178
1959,Harrow,"[""Joy Williams""]",2021-09-14,award winning books,2025-07-08T22:17:04.841178
1960,What Strange Paradise,"[""Omar El Akkad""]",2021-07-20,award winning books,2025-07-08T22:17:04.841178
1961,52 Award-Winning Titles Every Book Lover Should Read,"[""American Library Association (ALA)""]",2021-12-07,award winning books,2025-07-08T22:17:04.841178
1962,The Ground Breaking,"[""Scott Ellsworth""]",2021-05-20,award winning books,2025-07-08T22:17:04.841178
1963,The Sirens of Mars,"[""Sarah Stewart Johnson""]",2021-07-20,award winning books,2025-07-08T22:17:04.841178
1964,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,award winning books,2025-07-08T22:17:04.841178
1965,A Shot to Save the World,"[""Gregory Zuckerman""]",2021-10-26,award winning books,2025-07-08T22:17:04.841178
1966,Interior Chinatown,"[""Charles Yu""]",2020-11-17,award winning books,2025-07-08T22:17:04.841178
1967,Three Award-Winning Books. Three Kinds of Help.,"[""Harriet Hodgson""]",2024-09-19,award winning books,2025-07-08T22:17:04.841178
1968,"Fourth International Handbook of Globalisation, Education and Policy Research","[""Joseph Zajda""]",2024-12-04,award winning books,2025-07-08T22:17:04.841178
1969,Prizing Scottish Literature,"[""Stevie Marsden""]",2021-02-15,award winning books,2025-07-08T22:17:04.841178
1970,Den of Vipers,"[""K a Knight""]",2025-03-04,romance,2025-07-09T04:17:06.551634
1971,Heart Smart,"[""Smartypants Romance"", ""Emma Lee Jayne""]",2021-03-02,romance,2025-07-09T04:17:06.551634
1972,The Devil I Don't Know,"[""Lk Shaw""]",2021-04-22,romance,2025-07-09T04:17:06.551634
1973,The Ancient Romances,"[""Ben E. Perry""]",2023-07-28,romance,2025-07-09T04:17:06.551634
1974,"Historicizing the Enlightenment, Volume 2","[""Michael McKeon""]",2023-07-14,romance,2025-07-09T04:17:06.551634
1975,Fevered Star,"[""Rebecca Roanhorse""]",2022-04-19,fantasy,2025-07-09T10:17:08.518567
1976,"The Stone Knife (The Songs of the Drowned, Book 1)","[""Anna Stephens""]",2020-11-26,fantasy,2025-07-09T10:17:08.518567
1977,The Black Coast,"[""Mike Brooks""]",2021-02-16,fantasy,2025-07-09T10:17:08.518567
1978,Grievers,"[""adrienne maree brown""]",2021-09-07,fantasy,2025-07-09T10:17:08.518567
1979,The Year's Best Fantasy,"[""Paula Guran""]",2024-08-20,fantasy,2025-07-09T10:17:08.518567
1980,The Year's Best Dark Fantasy & Horror,"[""Paula Guran""]",2024-10-15,fantasy,2025-07-09T10:17:08.518567
1981,The Fantasy Literature of England,"[""Colin N. Manlove""]",2020-05-11,fantasy,2025-07-09T10:17:08.518567
1982,Historical Dictionary of Fantasy Literature,"[""Allen Stroud""]",2023-06-12,fantasy,2025-07-09T10:17:08.518567
1983,Project Hail Mary,"[""Andy Weir""]",2022-10-04,science fiction,2025-07-09T16:17:10.170589
1984,The History of Science Fiction: A Graphic Novel Adventure,"[""Xavier Dollo"", ""Djibril Morissette-Phan""]",2021-11-23,science fiction,2025-07-09T16:17:10.170589
1985,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,science fiction,2025-07-09T16:17:10.170589
1986,Dune (Movie Tie-In),"[""Frank Herbert""]",2023-09-26,science fiction,2025-07-09T16:17:10.170589
1987,Science Fiction,"[""Sherryl Vint""]",2021,science fiction,2025-07-09T16:17:10.170589
1988,Before the Coffee Gets Cold,"[""Toshikazu Kawaguchi""]",2024-09-03,science fiction,2025-07-09T16:17:10.170589
1989,The Plus,"[""Greg Gutfeld""]",2020-07-28,self-help,2025-07-09T22:17:11.302993
1990,The Self-Help Compulsion,"[""Beth Blum""]",2020-01-28,self-help,2025-07-09T22:17:11.302993
1991,How to Be Fine,"[""Jolenta Greenberg"", ""Kristen Meinzer""]",2020-03-17,self-help,2025-07-09T22:17:11.302993
1992,Self-Care for People with ADHD,"[""Sasha Hamdani""]",2023-01-03,self-help,2025-07-09T22:17:11.302993
1993,How to Win Friends and Influence People,"[""Dale Carnegie""]",2024-02-17,self-help,2025-07-09T22:17:11.302993
1994,Self-Improvement,"[""Mark Coeckelbergh""]",2022-07-29,self-help,2025-07-09T22:17:11.302993
1995,The Opportunist,"[""Tarryn Fisher""]",2024-11-01,self-help,2025-07-09T22:17:11.302993
1996,The Mystery Book Mystery,"[""Wylly Folk St. John""]",2021-02-17,mystery,2025-07-10T04:17:12.610477
1997,Crime Hits Home,"[""S.J. Rozan""]",2022-04-19,mystery,2025-07-10T04:17:12.610477
1998,Mystery,"[""Jonah Lehrer""]",2021-08-17,mystery,2025-07-10T04:17:12.610477
1999,How to Write a Mystery,"[""Mystery Writers of America""]",2022-04-12,mystery,2025-07-10T04:17:12.610477
2000,Murder Under Her Skin,"[""Stephen Spotswood""]",2022-10-11,mystery,2025-07-10T04:17:12.610477
2001,Richard Scarry's Great Big Schoolhouse,"[""Richard Scarry""]",2025-07-01,mystery,2025-07-10T04:17:12.610477
2002,The Wife Before,"[""Shanora Williams""]",2022-06-28,mystery,2025-07-10T04:17:12.610477
2003,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,mystery,2025-07-10T04:17:12.610477
2004,Murder at the Porte de Versailles,"[""Cara Black""]",2022-03-15,mystery,2025-07-10T04:17:12.610477
2005,The Mystery of Spirit,"[""George Robbins""]",2021-02-25,mystery,2025-07-10T04:17:12.610477
2006,The Mystery of Tally-ho Cottage,"[""Enid Blyton""]",2022-08-01,mystery,2025-07-10T04:17:12.610477
2007,The Gatehouse Mystery: Trixie Belden,"[""Julie Campbell""]",2025-06-03,mystery,2025-07-10T04:17:12.610477
2008,Antique Alibi (A Darla Digby Cozy Mystery—Book 2),"[""Fiona Grace""]",2025-06-27,mystery,2025-07-10T04:17:12.610477
2009,History Is Rich,"[""Shaun S. Nichols""]",2022-04-26,history,2025-07-10T10:17:14.187388
2010,U.S. History,"[""P. Scott Corbett"", ""Volker Janssen"", ""John M. Lund"", ""Todd Pfannestiel"", ""Sylvie Waskiewicz"", ""Paul Vickery""]",2024-09-10,history,2025-07-10T10:17:14.187388
2011,The Television History Book,"[""Michele Hilmes"", ""Jason Jacobs""]",2021-03-11,history,2025-07-10T10:17:14.187388
2012,Ancient History-Based Writing Lessons [Student Book] (Sixth Edition),"[""Lori Verstegen""]",2021,history,2025-07-10T10:17:14.187388
2013,History of the World in 1000 Objects,"[""DK""]",2020-09-15,history,2025-07-10T10:17:14.187388
2014,"History, Disrupted","[""Jason Steinhauer""]",2021-12-08,history,2025-07-10T10:17:14.187388
2015,A Short History of the Vietnam War,"[""DK""]",2021-05-04,history,2025-07-10T10:17:14.187388
2016,F*cking History,"[""The Captain""]",2020-08-11,history,2025-07-10T10:17:14.187388
2017,Native Americans in History,"[""Jimmy Beason""]",2022-09-06,history,2025-07-10T10:17:14.187388
2018,Little Thieves,"[""Margaret Owen""]",2021-10-19,young adult,2025-07-10T16:17:16.004991
2019,Jagged Little Pill: The Novel,"[""Eric Smith"", ""Alanis Morissette"", ""Diablo Cody"", ""Glen Ballard""]",2022-04-26,young adult,2025-07-10T16:17:16.004991
2020,Legendborn,"[""Tracy Deonn""]",2022-02,young adult,2025-07-10T16:17:16.004991
2021,Du Iz Tak?,"[""Carson Ellis""]",2024-09-17,young adult,2025-07-10T16:17:16.004991
2022,The Invisible Life of Addie LaRue,"[""V. E. Schwab""]",2020-10-06,young adult,2025-07-10T16:17:16.004991
2023,Adaptation in Young Adult Novels,"[""Dana E. Lawrence"", ""Amy L. Montz""]",2020-09-03,young adult,2025-07-10T16:17:16.004991
2024,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,young adult,2025-07-10T16:17:16.004991
2025,Skywatchers,"[""Carrie Arcos""]",2020-08-18,young adult,2025-07-10T16:17:16.004991
2026,Mirror Girls,"[""Kelly McWilliams""]",2022-02-08,young adult,2025-07-10T16:17:16.004991
2027,The Technology Trap,"[""Carl Benedikt Frey""]",2020-09-22,technology,2025-07-10T22:17:17.561686
2028,The Technology Fallacy,"[""Gerald C. Kane"", ""Anh Nguyen Phillips"", ""Jonathan R. Copulsky"", ""Garth R. Andrus""]",2022-08-23,technology,2025-07-10T22:17:17.561686
2029,A Kids Book About Technology,"[""Amber Case""]",2025-04-08,technology,2025-07-10T22:17:17.561686
2030,Technology and Health,"[""Jihyun Kim""]",2020-03,technology,2025-07-10T22:17:17.561686
2031,Relating Through Technology,"[""Jeffrey A. Hall""]",2020-07-16,technology,2025-07-10T22:17:17.561686
2032,Technology and the Historian,"[""Adam Crymble""]",2021-04-13,technology,2025-07-10T22:17:17.561686
2033,Technology and the City,"[""Michael Nagenborg"", ""Taylor Stone"", ""Margoth Gonz\u00e1lez Woge"", ""Pieter E. Vermaas""]",2021-01-25,technology,2025-07-10T22:17:17.561686
2034,"Technology, Change and the Academic Library","[""Jeremy Atkinson""]",2020-09-22,technology,2025-07-10T22:17:17.561686
2035,Power to the Public,"[""Tara Dawson McGuinness"", ""Hana Schank""]",2021-04-13,technology,2025-07-10T22:17:17.561686
2036,Technology and Adolescent Health,"[""Megan A. Moreno"", ""Andrea J. Hoopes""]",2020-03-20,technology,2025-07-10T22:17:17.561686
2037,Information Technology and Military Power,"[""Jon R. Lindsay""]",2020-07-15,technology,2025-07-10T22:17:17.561686
2038,Anna,"[""Amy Odell""]",2022-05-03,biography,2025-07-12T11:37:15.066843
2039,A Biography of the Pixel,"[""Alvy Ray Smith""]",2021-08-03,biography,2025-07-12T11:37:15.066843
2040,A Room of One's Own,"[""Virginia Woolf""]",2022-11-13,biography,2025-07-12T11:37:15.066843
2041,Francis Bacon,"[""Mark Stevens"", ""Annalyn Swan""]",2021-03-23,biography,2025-07-12T11:37:15.066843
2042,The Baseball 100,"[""Joe Posnanski""]",2021-09-28,biography,2025-07-12T11:37:15.066843
2043,David Attenborough,"[""Maria Isabel Sanchez Vegara""]",2021-07-06,biography,2025-07-12T11:37:15.066843
2044,Paul,"[""Tom Wright""]",2020-02,biography,2025-07-12T11:37:15.066843
